gml_id,fid,name,adresse,oeffnungszeiten,telefon,internet,osm_edit_url,api_features_url
apotheken_nrw.12305271275,"12305271275",Apotheke Sonnenschein,"Ziegelweg 1, Alfter","Mo-Th 08:00-20:00; Fr-Sa 08:00-22:00",+49 228 9024520,https://www.apotheke-sonnenschein.de,https://www.openstreetmap.org/edit?node=2305271275%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12305271275.html
apotheken_nrw.12305978663,"12305978663",Phoenix-Apotheke,"Haus-Berge-Straße 224, Essen","-",+49 201 660333,"-",https://www.openstreetmap.org/edit?node=2305978663%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12305978663.html
apotheken_nrw.12306308517,"12306308517",Vital Apotheke,"Blankenauer Straße 4, Beverungen","We 08:00-13:00; Mo,Tu,Th,Fr 08:00-13:00,14:30-18:30; Sa,Su,PH off","-","-",https://www.openstreetmap.org/edit?node=2306308517%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12306308517.html
apotheken_nrw.12306405950,"12306405950",Neue Apotheke,"Kilverstraße 169, Rödinghausen","Mo-Fr 08:00-17:00; Sa 08:00-13:00","-",https://neue-bruchmuehlen.de,https://www.openstreetmap.org/edit?node=2306405950%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12306405950.html
apotheken_nrw.12309436000,"12309436000",La Vie,"Ernst-Hilker-Straße 15, Detmold","Mo-Fr 09:00-20:00; Sa 09:00-19:00",+49 5231 3031615,https://www.apotheke-detmold.de/,https://www.openstreetmap.org/edit?node=2309436000%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12309436000.html
apotheken_nrw.12311695959,"12311695959",Amts-Apotheke,"Limbecker Straße 54, Dortmund","-","-",https://www.amts-apotheke-dortmund.de/,https://www.openstreetmap.org/edit?node=2311695959%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12311695959.html
apotheken_nrw.12312973835,"12312973835",MediCo Apotheke,"Husener Straße 48, Paderborn","Mo-Fr 08:00-21:00; Sa 09:00-21:00","-","-",https://www.openstreetmap.org/edit?node=2312973835%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12312973835.html
apotheken_nrw.12313132192,"12313132192",Franziskus-Apotheke,"Kurfürst-Heinrich-Straße 7, Olpe","-","-","-",https://www.openstreetmap.org/edit?node=2313132192%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12313132192.html
apotheken_nrw.12320546594,"12320546594",Adler Apotheke,"Marktplatz 14, Hamm","Mo-Fr 08:00-19:00; Sa 08:00-14:00",+49 2381 921111,http://www.adlerapotheke-hamm.de/,https://www.openstreetmap.org/edit?node=2320546594%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12320546594.html
apotheken_nrw.12320978300,"12320978300",Mathildenhof-Apotheke,"Schöneberger Straße 1, Leverkusen","Mo-Sa 08:30-13:00, Mo,Tu,Th,Fr 15:00-18:30; PH off","-","-",https://www.openstreetmap.org/edit?node=2320978300%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12320978300.html
apotheken_nrw.12322904993,"12322904993",Einhorn Apotheke,"Grevener Straße 311, Münster","-",+49 251 21 13 78,http://einhorn-apotheke-ms.de/,https://www.openstreetmap.org/edit?node=2322904993%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12322904993.html
apotheken_nrw.12324562271,"12324562271",Maurinus-Apotheke,"Maurinusstraße 45, Leverkusen","Mo-Fr 08:30-13:00, Mo,Tu,Th,Fr 15:00-18:30; Sa 09:00-13:00; PH off","-","-",https://www.openstreetmap.org/edit?node=2324562271%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12324562271.html
apotheken_nrw.12326427962,"12326427962",St. Antonius-Apotheke,"-","Mo-Fr 08:30-19:00; Sa 09:00-14:00","-","-",https://www.openstreetmap.org/edit?node=2326427962%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12326427962.html
apotheken_nrw.12334335803,"12334335803",Apotheke am Ostring,"-","-",+49 2841 16231,"-",https://www.openstreetmap.org/edit?node=2334335803%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12334335803.html
apotheken_nrw.12337332171,"12337332171",Linda-Apotheke Lutsch,"Bahnhofstraße 16, Kall","Mo-Fr 08:00-19:00; Sa 08:00-14:00",+49 2441 994620,"-",https://www.openstreetmap.org/edit?node=2337332171%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12337332171.html
apotheken_nrw.12339593404,"12339593404",Carl Duisberg Apotheke,"Am Klösterchen 6, Leverkusen","Mo-Fr 08:00-18:30; Sa 09:00-14:00; PH off","-","-",https://www.openstreetmap.org/edit?node=2339593404%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12339593404.html
apotheken_nrw.12344412936,"12344412936",Bonifatius Apotheke,"-","Mo-Fr 08:30-18:30; Sa 08:30-13:00",+49 202/2 71 21 00,http://www.pillen24.net/,https://www.openstreetmap.org/edit?node=2344412936%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12344412936.html
apotheken_nrw.12345359919,"12345359919",Wiehl-Apotheke,"Bahnhofstraße 5, Wiehl","Mo-Fr 08:00-18:30; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=2345359919%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12345359919.html
apotheken_nrw.12349062644,"12349062644",Andreas-Apotheke,"Hasenwinkeler Straße 204, Bochum","Mo-Fr 08:30-13:30,14:30-18:30; We 08:30-13:30; Sa 09:00-13:00",+49 234 492545,https://www.andreas-apotheke-bochum.de/,https://www.openstreetmap.org/edit?node=2349062644%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12349062644.html
apotheken_nrw.12349442702,"12349442702",Apotheke Streich,"-","Mo-Fr 08:30-19:00; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=2349442702%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12349442702.html
apotheken_nrw.12350842074,"12350842074",Apotheke am Ansgar,Brenkhäuser Straße 69,"Mo-Fr 08:00-18:30; Sa 08:00-13:00; Su,PH off",+49-5271-69997-0,https://www.apotheke-am-ansgar.de/,https://www.openstreetmap.org/edit?node=2350842074%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12350842074.html
apotheken_nrw.12354609209,"12354609209",Carl-Schurz-Apotheke,"Brühler Straße 6, Erftstadt","Mo-Fr 08:00-12:30,14:30-18:30; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=2354609209%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12354609209.html
apotheken_nrw.12356879887,"12356879887",Westapotheke,"Senator-Schwartz-Ring 24, Soest",Mo-Sa 08:00-20:00,+49 29 21 / 96 26 - 0,https://www.westapotheke-soest.de/,https://www.openstreetmap.org/edit?node=2356879887%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12356879887.html
apotheken_nrw.12360029899,"12360029899",Easy-Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=2360029899%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12360029899.html
apotheken_nrw.12360101577,"12360101577",easyApotheke,"Humboldtstraße 18A, Heinsberg",Mo-Sa 08:00-20:00,+49 2452 988510,"-",https://www.openstreetmap.org/edit?node=2360101577%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12360101577.html
apotheken_nrw.12364380349,"12364380349",Sonnen-Apotheke,"-","Mo-Th 08:00-13:00, 14:30-18:30; Fr 08:00-18:30; Sa 08:00-13:00","-","-",https://www.openstreetmap.org/edit?node=2364380349%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12364380349.html
apotheken_nrw.12369042924,"12369042924",Colosseum Apotheke,"-","Mo,Tu,Th 08:00-18:30; We 08:00-13:00,14:30-18:00; Fr 08:00-18:00",+49 2306 / 7565643,https://www.apotheke-bruening.de/Colosseum+Apotheke/24_de_Colosseum+Apotheke+L%C3%BCnen.html,https://www.openstreetmap.org/edit?node=2369042924%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12369042924.html
apotheken_nrw.12371681529,"12371681529",Mühlen - Apotheke,"Mindener Straße 82, Hille","Mo-Fr 08:30-18:30; Sa 08:30-13:00",+49 5703 3814,https://www.muehlen-apotheke-hille.de/,https://www.openstreetmap.org/edit?node=2371681529%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12371681529.html
apotheken_nrw.12373824699,"12373824699",Antonius Apotheke,"Allendorfer Straße 45, Sundern (Sauerland)","-",+49 2393 418,"-",https://www.openstreetmap.org/edit?node=2373824699%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12373824699.html
apotheken_nrw.12375407291,"12375407291",Röhrtalapotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=2375407291%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12375407291.html
apotheken_nrw.12377264587,"12377264587",Linden-Apotheke,"Martinstraße 4, Olpe","Mo,Tu,Th,Fr 08:00-18:30; We 08:00-18:00, Sa 08:30-13:00",+49 2761 2855,http://www.linden-apotheke-olpe.de/,https://www.openstreetmap.org/edit?node=2377264587%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12377264587.html
apotheken_nrw.12377264592,"12377264592",Sonnen-Apotheke,"Bahnhofstraße 7, Olpe","Mo-Fr 08:30-18:30; Sa 08:30-13:00",+49 2761 2255,https://www.sonnen-apotheke-olpe.de/,https://www.openstreetmap.org/edit?node=2377264592%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12377264592.html
apotheken_nrw.12378867639,"12378867639",easyApotheke,"Windthorststraße 16, Münster","Mo-Fr 08:00-19:00; Sa 09:00-18:00",+49 251 43362,https://www.markus-apotheke-muenster.de/,https://www.openstreetmap.org/edit?node=2378867639%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12378867639.html
apotheken_nrw.12388900459,"12388900459",Vennbahn-Apotheke,"Trierer Straße 668, Aachen","Mo,Tu,Th 08:30-13:00,14:00-18:30; We 08:30-13:00; Fr 08:30-18:30; Sa 08:30-14:00",+49 241 955 98 00,http://brander-apotheken.de.www160.your-server.de/apotheken/index.php,https://www.openstreetmap.org/edit?node=2388900459%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12388900459.html
apotheken_nrw.12393689485,"12393689485",Basar-apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=2393689485%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12393689485.html
apotheken_nrw.12395898452,"12395898452",Schopp's Apotheke,"Krefelder Straße 4-16, Würselen","Mo-Fr 08:00-19:00; Sa 08:00-16:00; PH off",+49 2405 4790287,https://schopps-apotheken.de/filiale-wuerselen/,https://www.openstreetmap.org/edit?node=2395898452%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12395898452.html
apotheken_nrw.12396459953,"12396459953",Einhorn Apotheke,"Ewaldstraße 77, Oer-Erkenschwick","Mo-Fr 08:30-13:00,15:00-18:00; We,Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=2396459953%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12396459953.html
apotheken_nrw.12399054569,"12399054569",Apotheke zwischen den Kirchen,"Hattinger Straße 794, Bochum","Mo-Fr 08:00-18:30; Sa 08:30-13:00",+49 234 494167,https://www.apothekezwischendenkirchen.de/,https://www.openstreetmap.org/edit?node=2399054569%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12399054569.html
apotheken_nrw.12399438229,"12399438229",Burg-Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=2399438229%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12399438229.html
apotheken_nrw.12405383756,"12405383756",Apotheke im Gesundheitszentrum,"-",Mo-Fr 08:00-19:00,05971 80 298-0,https://www.gerne-gesund-apotheke.de,https://www.openstreetmap.org/edit?node=2405383756%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12405383756.html
apotheken_nrw.12408908241,"12408908241",Kiepenkerl-Apotheke,Heessener Markt 1,Mo-Sa 08:00-19:00,+49 2381 30068,https://www.kiepenkerl-apotheke-hamm.de/,https://www.openstreetmap.org/edit?node=2408908241%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12408908241.html
apotheken_nrw.12418133505,"12418133505",Dorotheen Apotheke,"Rüttenscheider Straße 107, Essen","Mo-Fr 08:15-18:30; Sa 08:15-13:30","-","-",https://www.openstreetmap.org/edit?node=2418133505%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12418133505.html
apotheken_nrw.12420826265,"12420826265",Margareten-Apotheke,"Wolbecker Straße 226, Münster","-","-",https://www.margareten-apotheke.de/,https://www.openstreetmap.org/edit?node=2420826265%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12420826265.html
apotheken_nrw.12422232964,"12422232964",Kuckelke Apotheke,"Kuckelke 16, Dortmund","Mo-Fr 08:30-18:30; Sa 09:00-16:00","-","-",https://www.openstreetmap.org/edit?node=2422232964%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12422232964.html
apotheken_nrw.12422628747,"12422628747",Harkort Apotheke,"-","Mo-Fr 08:00-13:00, Mo,Tu,Th,Fr 15:00-18:30, We 08:00-13:00; Sa, Su, PH off","-","-",https://www.openstreetmap.org/edit?node=2422628747%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12422628747.html
apotheken_nrw.12424154742,"12424154742",Laura Apotheke,"Laurastraße 4, Essen","Mo-Fr 08:00-13:30, Mo,Tu,Th,Fr 14:30-18:30; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=2424154742%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12424154742.html
apotheken_nrw.12427774584,"12427774584","-","-","-","-","-",https://www.openstreetmap.org/edit?node=2427774584%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12427774584.html
apotheken_nrw.12429473706,"12429473706",Astro Apotheke,"-","Mo,Tu,Th,Fr 09:00-18:00; We 09:00-13:30",+49 (0) 2151 7837070,"-",https://www.openstreetmap.org/edit?node=2429473706%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12429473706.html
apotheken_nrw.12429897462,"12429897462",Sonnen-Apotheke,"Kleiner Löwe 8, Emmerich am Rhein","Mo-Fr 08:30-18:30; Sa 08:30-13:00",+49 2822 4885,https://www.sonnen-apotheke-emmerich.de/,https://www.openstreetmap.org/edit?node=2429897462%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12429897462.html
apotheken_nrw.12434044691,"12434044691",Elefanten Apotheke,"Altenbrucher Damm, Duisburg","Mo-Fr 08:30-18:30; Sa 08:30-13:00",+49 203 4 88 00-500,https://www.gzs-du.de/apotheke-1066.html,https://www.openstreetmap.org/edit?node=2434044691%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12434044691.html
apotheken_nrw.12434821961,"12434821961",Apotheke am Wasserturm,"-","Mo,Tu,Th 08:00-13:00,15:00-19:00; We,Fr 08:00-13:00,15:00-18:30; Sa 09:00-13:00","-",https://www.apotheken-backes.de/,https://www.openstreetmap.org/edit?node=2434821961%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12434821961.html
apotheken_nrw.12436459750,"12436459750",Westiger Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=2436459750%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12436459750.html
apotheken_nrw.12436818583,"12436818583",Heide Apotheke,"Dr.-Rörig-Damm 94, Paderborn","Mo-Fr 08:00-18:30; Sa 08:00-13:00",+49 5251 49696,https://www.heide-apotheke-paderborn.de/,https://www.openstreetmap.org/edit?node=2436818583%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12436818583.html
apotheken_nrw.12438093089,"12438093089",Markus-Apotheke,"Frintroper Straße 432, Essen","Mo,Tu,We 08:00-13:00,14:30-18:30; Th,Fr 08:00-18:30; Sa 08:00-13:00; PH off",+49 201 6958007,http://www.markusmed.de/,https://www.openstreetmap.org/edit?node=2438093089%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12438093089.html
apotheken_nrw.12438093090,"12438093090",Knappen-Apotheke,"Höhenweg 89, Essen","Mo, Tu, Th, Fr 8:00-13:00, 15:00-18:30; We 8:00-13:00; Sa 8:00-13:00",+49 201 699090,http://www.knappen-apotheke.de/,https://www.openstreetmap.org/edit?node=2438093090%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12438093090.html
apotheken_nrw.12438093091,"12438093091",Industrie-Apotheke,"Unterstraße 52, Essen","-",+49 201 600572,"-",https://www.openstreetmap.org/edit?node=2438093091%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12438093091.html
apotheken_nrw.12438117742,"12438117742",Apotheke Feldmann,"-","Mo,Tu,Th,Fr 08:00-18:30; We 08:00-18:00; Sa 09:00-13:00",+49 203/76 40 42,http://www.apotheke-duisburg-grossenbaum.de/,https://www.openstreetmap.org/edit?node=2438117742%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12438117742.html
apotheken_nrw.12438117746,"12438117746",Regatta-Apotheke,"Wedauer Straße 389, Duisburg","Mo,Tu,Th,Fr 08:30-13:00,15:00-18:30; We 08:30-13:00; Sa 09:00-13:00",+49 203/720600,http://www.regatta-apotheke.de/,https://www.openstreetmap.org/edit?node=2438117746%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12438117746.html
apotheken_nrw.12439165246,"12439165246",Hohenzollern-Apotheke,"-","Mo-Fr 08:30-20:00; Sa 09:00-16:00; Su, PH off","-","-",https://www.openstreetmap.org/edit?node=2439165246%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12439165246.html
apotheken_nrw.12449493622,"12449493622",Kiependraeger-Apotheke,"Lobbericher Straße 3, Nettetal","Mo,We,Fr 08:00-12:30,14:30-18:30; Tu,Th 08:00-12:30,14:30-19:00; Sa 08:30-13:00",+49 2153/97 14 67,http://www.kiependraeger-apotheke.de/,https://www.openstreetmap.org/edit?node=2449493622%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12449493622.html
apotheken_nrw.12449493633,"12449493633",Lamberti-Apotheke,"Lambertimarkt 12, Nettetal","Mo-Fr 08:30-12:30,14:30-18:30; Sa 08:30-13:00",+49 2153/77 55,https://www.lamberti-apotheke-nettetal.de/,https://www.openstreetmap.org/edit?node=2449493633%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12449493633.html
apotheken_nrw.12450337820,"12450337820",Eschen Apotheke,"Eschenstraße 140, Wuppertal","Mo-Fr 08:30-18:30; Sa 08:30-13:00; PH off","-","-",https://www.openstreetmap.org/edit?node=2450337820%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12450337820.html
apotheken_nrw.12451995691,"12451995691",Corvinus-Apotheke,"Westfalenstraße 8, Höxter","Mo-Tu 08:00-13:00, 15:00-18:00; We 08:00-13:00; Th-Fr 08:00-13:00, 15:00-18:00","-",https://www.corvinus-apotheke-hoexter.de/,https://www.openstreetmap.org/edit?node=2451995691%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12451995691.html
apotheken_nrw.12452178016,"12452178016",Glocken-Apotheke,"Wichlinghauser Straße 110, Wuppertal","Mo,Tu,Th,Fr 08:00-18:30;We,Sa 08:00-13:00",+49 202 662743,http://www.glocken-apotheke-wuppertal.de/,https://www.openstreetmap.org/edit?node=2452178016%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/12452178016.html
