FID,geom,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,building,building:levels,name,roof:shape,type,website,wikidata,osm_id,osm_type,editlink,tutoriallink,email,fax,phone,site,wheelchair,contact:website,isced:level,ref,school:de,source,source:position,addr:suburb,operator,contact:email,contact:facebook,contact:fax,contact:phone,toilets:wheelchair,note,old_name,old_website,operator:type,short_name,wikipedia,addr:place,religion,grades,landuse,alt_name,url,barrier,denomination,name:etymology:wikidata,building:roof,wikimedia_commons,leisure,sport,source:geometry,created_by,check_date,loc_name,fixme,name:etymology:wikipedia,start_date,postal_code,opening_hours,wheelchair:description,building:roof:colour,roof:levels,source:housenumber,description,heritage:website,historic,removed:phone,addr:housename,school,building:first_floor_high,building:waterproof_bulk,source:addr,height,source:address,building:colour,name:en,gesamtschule,surface,construction,fee,operator:website,contact:instagram,internet_access,roof:colour,school:gender,designation,orientierungsstufe,wikipedia:de,building:energy_standard,comment,min_age,polling_station,shelter,access,access:conditional,layer,ele,building:part,name:de,name:lt,level,last_check,office,tennant,sub_ref
OSM_MRN_amenity_school_4326_Point.532,POINT (8.166276327777776 49.46696643333333),,,,,,school,,,Berufsbildene Schule Bad Dürkheim,,,,,400541402,way,https://www.openstreetmap.org/way/400541402,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.533,POINT (8.175566625 49.45579815),,,,,,school,,,Limburgschule,,,,,400720758,way,https://www.openstreetmap.org/way/400720758,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.534,POINT (8.6806592 49.408135384615385),Heidelberg,DE,76,69115,Bergheimer Straße,school,yes,,Volkshochschule Heidelberg,,,https://www.vhs-hd.de/,,401988864,way,https://www.openstreetmap.org/way/401988864,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,VHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.535,POINT (8.873910417391304 49.24972677391303),,,1,,Blütenweg,school,yes,,Steinsbergschule,,,,,407030953,way,https://www.openstreetmap.org/way/407030953,https://learnosm.org/de/beginner/,,,,,limited,,,,,"LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.536,POINT (8.38732479375 49.53857528125),,,,,,school,,,Grundschule Pfingstweide,,,http://gs-pfingstweide.de/,,408145179,way,https://www.openstreetmap.org/way/408145179,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.537,POINT (8.3140865 49.543372983333335),Heßheim,,10,67258,Flomersheimer Straße,school,,,Michael-Sattler-Schule,,,,,409437852,way,https://www.openstreetmap.org/way/409437852,https://learnosm.org/de/beginner/,,,,,,,,,,,,,Bekenntnisorientierte Christliche Schule Frankenthal e.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.538,POINT (8.408522374999999 49.47606433333333),,,,,,school,,,Berufsbildungs- und Technologiezentrum Ludwigshafen,,,"https://www.hwk-pfalz.de/artikel/berufsbildungs-und-technologiezentrum-ludwigshafen-51,0,2784.html",,411767041,way,https://www.openstreetmap.org/way/411767041,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.539,POINT (9.253745339999998 49.349119310000006),,,,,,school,,,Grund- und Hauptschule Billigheim,,,,,419617248,way,https://www.openstreetmap.org/way/419617248,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.540,POINT (9.413084697368422 49.43210237894737),Osterburken,,24,74706,Hemsbacher Straße,school,,,Ganztagesgymnasium Osterburken,,,,Q1493751,422014422,way,https://www.openstreetmap.org/way/422014422,https://learnosm.org/de/beginner/,,,,,,http://www.gto.mos.schule-bw.de/,,,,,,,,schule@gto-osterburken.de,,,,,,,,,,https://de.wikipedia.org/wiki/Ganztagsgymnasium_Osterburken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.541,POINT (8.323298966666668 49.24432518666667),,,,,,school,,,Grundschule Westheim,,,,,424044011,way,https://www.openstreetmap.org/way/424044011,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.542,POINT (8.156621782608696 49.35486946521739),,,,,,school,,,Realschule +,,,,,426303032,way,https://www.openstreetmap.org/way/426303032,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.543,POINT (8.665843115384614 49.38707659230769),,,,,,school,,,Gregor-Mendel-Realschule,,,,,427003607,way,https://www.openstreetmap.org/way/427003607,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q37970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.544,POINT (8.425597726086957 49.32095014347826),,,,,,school,,,Edith-Stein-Schule,,,,,431099886,way,https://www.openstreetmap.org/way/431099886,https://learnosm.org/de/beginner/,,,,,,,,,,,,,St. Dominikus Schulen GmbH,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,Remove amenity=school when landuse=education is rendered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.545,POINT (8.282730418181817 49.47932049090909),Maxdorf,,4,67133,Schulstraße,school,,2-4,Lise-Meitner-Gymnasium G8GTS,,,https://www.lmg-maxdorf.de,,434802108,way,https://www.openstreetmap.org/way/434802108,https://learnosm.org/de/beginner/,,,+49 6237 92433-50,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.546,POINT (7.989418716666667 49.421584450000005),,,,,,school,,,Grundschule Weidenthal,,,,,435046933,way,https://www.openstreetmap.org/way/435046933,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.547,POINT (8.0686183 49.535608100000005),,,27,,Hauptstraße,school,,,Grundschule Hettenleidelheim,,,http://www.grundschule-hettenleidelheim.de/,,435326947,way,https://www.openstreetmap.org/way/435326947,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.548,POINT (8.651926594117645 49.3093652235294),,,,,,school,,,Waldschule Walldorf,,,http://www.waldschule-walldorf.de/,,435611234,way,https://www.openstreetmap.org/way/435611234,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.549,POINT (8.171765400000002 49.236766311111104),Essingen,,14,76879,Am Turnplatz,school,,,Grundschule Essingen,,,https://grundschule-essingen.de/,,438274672,way,https://www.openstreetmap.org/way/438274672,https://learnosm.org/de/beginner/,,,,,,,1,13171,Grundschule,,,,Verbandsgemeinde Offenbach an der Queich,sekretariat@grundschule-essingen.de,,+49 6347 608732,+49 6347 8468,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.550,POINT (8.904827618750002 49.33893741250001),Epfenbach,,2,74925,Westliche Ringstraße,school,,,Merian Schule,,,https://www.merianschule-epfenbach.de/,,440520154,way,https://www.openstreetmap.org/way/440520154,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.551,POINT (8.43547546785714 49.32739982857141),Speyer,DE,144,67346,Mausbergweg,school,,,Salierschule,,,https://salierschule-speyer.de/,Q116327933,445191571,way,https://www.openstreetmap.org/way/445191571,https://learnosm.org/de/beginner/,,,,,,,,,,,,,Stadt Speyer,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,Remove amenity=school when landuse=education is rendered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.552,POINT (8.674363125 49.48083724375001),Schriesheim,,1-3,69198,Institutweg,school,,,Heinrich Sigmund Gymnasium,,,http://www.hsg-schriesheim.de,,445444379,way,https://www.openstreetmap.org/way/445444379,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,HSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.553,POINT (8.66685642857143 49.40333587142857),Heidelberg,,3,69115,,school,school,2,Grundschule Bahnstadt,flat,,https://www.grundschule-bahnstadt.de,,454520921,way,https://www.openstreetmap.org/way/454520921,https://learnosm.org/de/beginner/,,,,,,,,A,,,,,,,,,,,,,,,,,Gadamerplatz,,,,,,,,Q801807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive_house,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.554,POINT (8.079535375 49.0592992),Wörth am Rhein,,85,76744,Hauptstraße,school,school,,St. Nepomuk Grundschule,,,,,456357191,way,https://www.openstreetmap.org/way/456357191,https://learnosm.org/de/beginner/,,,,,,,,,,,,Schaidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.555,POINT (8.435783791666667 49.30461697500001),Speyer,DE,9,67346,Kardinal-Wendel-Straße,school,,,Johann-Heinrich-Pestalozzi-Schule,,,,Q116372051,456682530,way,https://www.openstreetmap.org/way/456682530,https://learnosm.org/de/beginner/,,,,,,http://www.pestalozzischule-speyer.de/,,,,,,,,,,,,,,,,,,,,,,education,,,,,Q105428,,,,,,,,,Remove amenity=school when landuse=education is rendered.,de:Johann Heinrich Pestalozzi,,,,,,,,FSG ganzheitl. Entwicklung (Förderschule),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.556,POINT (8.437986133333332 49.31548867777778),Speyer,DE,5,67346,Herdstraße,school,,,Freie Reformschule Speyer,,,,Q116328941,456682531,way,https://www.openstreetmap.org/way/456682531,https://learnosm.org/de/beginner/,,,,,,http://www.reformschule-speyer.de/,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,Remove amenity=school when landuse=education is rendered.,,,,,,,,,Staatlich anerkannte Ganztags-Grundschule mit naturwissenschaftlich-musischem Schwerpunkt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.557,POINT (8.443338438461538 49.32029278461538),Speyer,DE,32,67346,Hasenpfuhlstraße,school,,,Klosterschule St. Magdalena,,,,Q116328738,456682532,way,https://www.openstreetmap.org/way/456682532,https://learnosm.org/de/beginner/,,,,,,https://www.klosterschulespeyer.de/,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,Remove amenity=school when landuse=education is rendered.,,,,,,,,,Private Ganztagsgrundschule mit musikalischem Schwerpunkt der Dominikanerinnen von St. Magdalena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.558,POINT (8.419237541666668 49.31723450555556),Speyer,DE,5,67346,Vincentiusstraße,school,,,Friedrich-Magnus-Schwerd-Gymnasium,,,,Q109675774,459160807,way,https://www.openstreetmap.org/way/459160807,https://learnosm.org/de/beginner/,,,,,,https://www.fmsg-speyer.de/,,,,,,,,,,,,,,,,,,,,,,education,,,,,Q119197,,,,,,,,,Remove amenity=school when landuse=education is rendered.,de:Friedrich Magnus Schwerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.559,POINT (8.365435886486488 49.485054359459454),,,,,,school,,,Integrierte Gesamtschule Ernst Bloch,,,http://www.igs-ernstbloch.de/,Q117784723,470501968,way,https://www.openstreetmap.org/way/470501968,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.560,POINT (8.371735505555556 49.38757522777777),,,,,,school,,,Grundschule Nord Schifferstadt,,,,,473371545,way,https://www.openstreetmap.org/way/473371545,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.561,POINT (8.50097515 49.298169125),Altlußheim,,2,68804,Mozartstraße,school,,,Albert-Schweitzer-Schule,,,,,475626934,way,https://www.openstreetmap.org/way/475626934,https://learnosm.org/de/beginner/,,,,,,http://www.albert-schweitzer-schule-altlussheim.de,1,,Grundschule,,,,Gemeinde Altlußheim,poststelle@04141264.schule.bwl.de,,+49 6205 397366,+49 6205 33779,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.562,POINT (8.1566752 49.355845),,,,,,school,,,Schulzentrum Böbig,,,,,479890259,node,https://www.openstreetmap.org/node/479890259,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.563,POINT (8.436460816666665 49.39340395),,,,,,school,,,Hermann-Gmeiner-Schule,,,,,479899866,way,https://www.openstreetmap.org/way/479899866,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exact position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.564,POINT (8.779466765217393 49.23146481304349),Angelbachtal,,28,74918,Schulstraße,school,,,Sonnenbergschule,,,https://www.sonnenbergschule.com/,,489549764,way,https://www.openstreetmap.org/way/489549764,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.565,POINT (8.80422194117647 49.39166588529412),,,,,,school,,,Schulzentrum Neckargemünd,,,,,501374434,way,https://www.openstreetmap.org/way/501374434,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.566,POINT (8.484906 49.46964425),,,6,,Oskar-Meixner-Straße,school,yes,,Goethe Institut Mannheim,flat,,,,502861837,way,https://www.openstreetmap.org/way/502861837,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,~2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.567,POINT (8.374793325 49.21623645),,,,,,school,,,Berufsbildende Schule Germersheim,,,,,510416185,way,https://www.openstreetmap.org/way/510416185,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.568,POINT (8.37344707894737 49.213032136842095),,,,,,school,,,Goethe-Gymnasium Germersheim,,,,Q22555,510422974,way,https://www.openstreetmap.org/way/510422974,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,https://de.wikipedia.org/wiki/Goethe-Gymnasium_Germersheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.569,POINT (8.3765626625 49.213673756249996),Germersheim,,1,76726,August-Keiler-Straße,school,,,Richard-von-Weizsäcker-Realschule plus Germersheim,,,,,510422975,way,https://www.openstreetmap.org/way/510422975,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.570,POINT (8.351726227999999 49.63660297200001),Worms,DE,11,67549,Von-Steuben-Straße,school,,,Westend-Grundschule,,,,,511296232,way,https://www.openstreetmap.org/way/511296232,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.571,POINT (8.5758032 49.537435054545455),Viernheim,DE,14,68519,Molitorstraße,school,,,Albert-Schweitzer-Schule,,,,,512942537,way,https://www.openstreetmap.org/way/512942537,https://learnosm.org/de/beginner/,,,,,,,,4652,Förderschule,bs-hessen,bs-hessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.572,POINT (8.4826037 49.4595843),Mannheim,,,,,school,,,Almenhofschule - Grundschule,,,,,516707388,node,https://www.openstreetmap.org/node/516707388,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.573,POINT (7.96765760625 49.20256738124999),,,,,,school,,,Grundschule Annweiler,,,https://www.gsannweiler.de/,,522957037,way,https://www.openstreetmap.org/way/522957037,https://learnosm.org/de/beginner/,,,+4963467244,,no,,1,25695,Grundschule,,,,Verbandsgemeinde Annweiler am Trifels,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.574,POINT (8.682928681818183 49.39102068181819),,,1,,Mark-Twain-Straße,school,,,Julius-Springer-Schule,,,https://www.jss-heidelberg.de/,Q87750613,523227669,way,https://www.openstreetmap.org/way/523227669,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,JSS,,,,,,,,,,Q71191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.575,POINT (8.565077041666667 49.29597876666666),Reilingen,,42/1,68799,Wilhelmstraße,school,,,Friedrich-von-Schiller-Schule,,,https://www.schiller-schule-reilingen.de/de/startseite/,,526230888,way,https://www.openstreetmap.org/way/526230888,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,Gemeinde Reilingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.576,POINT (8.183369185714286 49.6084983),,,,,,school,,,Jakob-Böshenz-Schule,,,,,529670199,way,https://www.openstreetmap.org/way/529670199,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.577,POINT (8.136078263157897 49.13705890526315),Rohrbach,,4,76865,Schulstraße,school,,,Grundschule Rohrbach,,,https://www.vg-herxheim.de/leben/schulen/grundschulen/,,530852753,way,https://www.openstreetmap.org/way/530852753,https://learnosm.org/de/beginner/,,+49 6349 990867,+49 6349 8333,,,,1,16817,Grundschule,,,,Verbandsgemeinde Herxheim,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.578,POINT (8.5446189125 49.314272975),Hockenheim,DE,17,68766,Schubertstraße,school,,,Theodor-Heuß-Realschule,,,https://www.thrs-hockenheim.de/,,533594565,way,https://www.openstreetmap.org/way/533594565,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.579,POINT (8.546153811764707 49.31506276470588),,,,,,school,,,Schulzentrum Hockenheim,,,,,534311862,way,https://www.openstreetmap.org/way/534311862,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.580,POINT (8.544569735 49.31671231),Hockenheim,,5,68766,Schubertstraße,school,,,Carl-Friedrich-Gauß Gymnasium,,,https://www.cfg-hockenheim.de/,,534311863,way,https://www.openstreetmap.org/way/534311863,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,CFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.581,POINT (8.544479155555555 49.315852633333336),Hockenheim,DE,,68766,Schubertstraße,school,,,Louise-Otto-Peters-Schule,,,https://www.lop-schule.de/,,534311871,way,https://www.openstreetmap.org/way/534311871,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.582,POINT (8.843844242857143 49.276074892857146),,,,,,school,,,Grund- Hauptschule,,,http://schule-hoffenheim.de/,,539070180,way,https://www.openstreetmap.org/way/539070180,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.583,POINT (8.681935635714286 49.255589778571434),,,,,,school,,,Brunnenbergschule,,,,,539292349,way,https://www.openstreetmap.org/way/539292349,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.584,POINT (8.740422488888889 49.29862028888889),,,,,,school,,,Pestalozzi-Grund- und Hauptschule,,,,,539393981,way,https://www.openstreetmap.org/way/539393981,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.585,POINT (8.759856275 49.265364025000004),,,,,,school,,,Grundschule Tairnbach,,,https://www.grundschule-tairnbach.de/,,539488887,way,https://www.openstreetmap.org/way/539488887,https://learnosm.org/de/beginner/,info@grundschule-tairnbach.de,,+49622260654,,,,,,,http://www.muehlhausen-kraichgau.de/index.php?id=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.586,POINT (8.7195413 49.25723970000001),,,,,,school,,,Schlossbergschule,,,https://www.schlossbergschule-rotenberg.de/,,540869716,way,https://www.openstreetmap.org/way/540869716,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.587,POINT (8.732193961538462 49.28119832307693),,,,,,school,,,Leimbachtal-Schule,,,,,540873985,way,https://www.openstreetmap.org/way/540873985,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.588,POINT (8.6445298 49.393755075),Heidelberg,DE,95,69123,Steinhofweg,school,,,Grundschule der Elisabeth-von-Thadden-Schule,,,https://thadden-grundschule.de/,,541326268,way,https://www.openstreetmap.org/way/541326268,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
